session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
2049,2023-02-27,Australia,Tablet,Referral,Fashion,7,7.71,1,0,0.0
2050,2023-05-13,Canada,Desktop,Direct,Books,5,5.1,0,1,71.28
2051,2023-02-26,USA,Desktop,Referral,Electronics,11,4.16,0,1,104.59
2052,2023-06-10,Australia,Mobile,Organic Search,Electronics,9,7.66,0,0,0.0
2053,2024-03-07,Germany,Mobile,Referral,Electronics,6,5.89,1,0,0.0
2054,2023-07-22,Australia,Desktop,Social Media,Fashion,7,8.92,1,1,161.58
2055,2024-12-22,Australia,Desktop,Social Media,Fashion,8,5.46,0,1,48.11
2056,2024-11-03,India,Mobile,Referral,Electronics,6,6.8,0,0,0.0
2057,2024-09-01,India,Tablet,Direct,Fashion,3,5.63,0,1,24.13
2058,2023-03-18,Canada,Tablet,Organic Search,Books,5,4.22,1,0,0.0
2059,2024-02-06,India,Mobile,Referral,Fashion,5,1.7,0,0,0.0
2060,2024-05-23,Germany,Tablet,Direct,Sports,7,1.46,0,1,13.67
2061,2024-08-20,USA,Mobile,Direct,Fashion,4,6.0,0,0,0.0
2062,2024-02-02,UK,Desktop,Email,Books,3,5.57,0,0,0.0
2063,2024-08-04,India,Tablet,Email,Home,6,7.74,1,0,0.0
2064,2024-04-25,Germany,Tablet,Direct,Home,5,8.32,1,1,104.15
2065,2024-02-22,UK,Mobile,Organic Search,Home,11,11.49,0,0,0.0
2066,2024-03-22,India,Desktop,Email,Home,11,7.09,1,1,30.17
2067,2024-12-27,India,Desktop,Social Media,Fashion,7,6.37,0,0,0.0
2068,2023-04-25,Germany,Mobile,Email,Fashion,4,3.83,1,0,0.0
2069,2023-08-25,Canada,Desktop,Paid Ads,Books,10,3.82,1,1,62.26
2070,2024-04-18,Germany,Mobile,Paid Ads,Sports,14,4.13,0,1,57.44
2071,2024-05-13,Germany,Mobile,Referral,Books,7,6.95,0,0,0.0
2072,2023-06-04,India,Desktop,Direct,Home,5,3.6,0,1,78.27
2073,2023-01-05,India,Mobile,Organic Search,Electronics,12,4.86,0,1,58.3
2074,2024-05-23,Canada,Tablet,Social Media,Beauty,8,6.78,1,1,68.83
2075,2023-12-23,India,Desktop,Paid Ads,Books,4,5.7,1,1,281.65
2076,2023-07-24,Australia,Mobile,Organic Search,Books,7,5.44,1,0,0.0
2077,2024-10-01,Germany,Desktop,Paid Ads,Books,6,9.57,0,0,0.0
2078,2023-11-05,UK,Desktop,Referral,Electronics,6,4.48,1,1,111.62
2079,2023-05-13,Canada,Tablet,Email,Beauty,5,8.99,0,0,0.0
2080,2024-07-01,Germany,Desktop,Direct,Electronics,9,8.91,0,0,0.0
2081,2023-05-14,Canada,Mobile,Organic Search,Beauty,2,7.96,0,0,0.0
2082,2023-02-06,Australia,Desktop,Organic Search,Sports,3,6.98,0,1,25.66
2083,2024-11-28,Canada,Desktop,Social Media,Books,4,10.25,0,0,0.0
2084,2023-02-20,UK,Desktop,Organic Search,Books,10,2.31,0,1,48.49
2085,2023-07-27,Australia,Mobile,Social Media,Sports,9,3.97,0,1,36.1
2086,2024-11-08,UK,Mobile,Email,Home,7,7.85,0,1,34.95
2087,2024-02-28,Australia,Mobile,Paid Ads,Sports,8,8.46,1,0,0.0
2088,2024-06-22,India,Desktop,Direct,Fashion,8,1.91,0,0,0.0
2089,2024-11-24,UK,Tablet,Email,Electronics,5,7.75,0,1,70.1
2090,2024-04-21,Australia,Tablet,Social Media,Beauty,7,3.0,0,0,0.0
2091,2024-08-01,India,Tablet,Email,Books,7,7.03,1,1,42.05
2092,2023-11-15,USA,Mobile,Organic Search,Fashion,13,8.71,1,1,114.03
2093,2023-04-16,India,Tablet,Referral,Fashion,8,6.0,1,0,0.0
2094,2024-06-24,Germany,Desktop,Organic Search,Sports,6,5.13,0,0,0.0
2095,2023-08-20,Australia,Desktop,Email,Sports,6,7.51,0,0,0.0
2096,2024-10-04,Germany,Mobile,Organic Search,Home,2,6.81,1,0,0.0
2097,2024-12-15,India,Desktop,Direct,Electronics,9,4.05,0,1,48.42
2098,2024-03-02,Germany,Mobile,Paid Ads,Books,6,7.64,1,0,0.0
2099,2023-01-17,Australia,Tablet,Email,Books,5,9.32,1,0,0.0
2100,2024-02-04,Canada,Mobile,Direct,Sports,4,7.12,0,1,25.7
2101,2024-02-06,USA,Mobile,Organic Search,Books,4,4.48,1,0,0.0
2102,2023-05-28,USA,Desktop,Direct,Electronics,3,5.9,0,1,21.48
2103,2023-12-09,Germany,Tablet,Organic Search,Fashion,4,7.39,0,0,0.0
2104,2024-08-26,Australia,Tablet,Paid Ads,Electronics,8,7.71,0,1,158.09
2105,2024-06-11,USA,Tablet,Organic Search,Home,9,7.94,0,1,112.17
2106,2024-12-30,India,Desktop,Referral,Fashion,3,6.25,1,1,26.47
2107,2023-09-14,Canada,Mobile,Organic Search,Electronics,7,2.56,1,0,0.0
2108,2023-05-14,Germany,Tablet,Referral,Fashion,9,4.04,0,0,0.0
2109,2023-07-08,India,Mobile,Email,Home,6,6.32,1,0,0.0
2110,2023-08-12,Australia,Tablet,Email,Home,7,7.19,0,0,0.0
2111,2024-12-30,India,Tablet,Referral,Sports,7,5.55,0,0,0.0
2112,2023-02-07,USA,Desktop,Paid Ads,Electronics,5,2.28,0,1,42.2
2113,2023-11-09,Canada,Mobile,Social Media,Electronics,7,7.28,1,1,116.57
2114,2024-04-07,India,Desktop,Paid Ads,Beauty,5,7.14,0,1,44.27
2115,2024-01-08,USA,Tablet,Social Media,Sports,5,7.51,0,1,130.85
2116,2024-10-03,USA,Desktop,Paid Ads,Sports,9,5.59,1,0,0.0
2117,2023-05-14,India,Mobile,Organic Search,Books,4,8.69,1,1,39.74
2118,2023-09-17,Canada,Desktop,Paid Ads,Electronics,6,3.57,0,1,16.25
2119,2023-03-26,Germany,Mobile,Organic Search,Electronics,7,7.38,1,0,0.0
2120,2024-04-18,USA,Mobile,Direct,Books,6,5.68,0,0,0.0
2121,2024-03-18,Canada,Desktop,Email,Books,4,5.38,0,0,0.0
2122,2023-01-07,Germany,Tablet,Paid Ads,Fashion,5,7.64,1,0,0.0
2123,2023-08-08,USA,Tablet,Social Media,Sports,5,8.34,0,1,52.03
2124,2024-04-22,Germany,Desktop,Paid Ads,Fashion,4,5.66,0,0,0.0
2125,2024-07-14,Canada,Tablet,Organic Search,Sports,8,12.53,0,0,0.0
2126,2024-02-11,USA,Tablet,Email,Sports,8,5.29,1,0,0.0
2127,2024-05-22,India,Tablet,Social Media,Home,6,1.05,1,0,0.0
2128,2024-06-23,Germany,Mobile,Referral,Fashion,10,6.68,1,1,63.18
2129,2023-09-03,USA,Mobile,Referral,Electronics,5,5.8,1,0,0.0
2130,2024-03-03,Canada,Desktop,Referral,Sports,5,9.15,1,1,18.52
2131,2023-07-10,USA,Desktop,Direct,Books,7,5.05,0,0,0.0
2132,2024-08-08,USA,Desktop,Organic Search,Fashion,7,6.4,0,1,73.32
2133,2023-06-02,India,Mobile,Direct,Beauty,3,5.08,0,0,0.0
2134,2023-02-20,Germany,Mobile,Paid Ads,Books,7,5.73,1,0,0.0
2135,2023-01-08,India,Mobile,Direct,Home,4,7.12,0,0,0.0
2136,2024-12-20,UK,Mobile,Email,Home,4,5.54,0,0,0.0
2137,2023-10-01,UK,Tablet,Email,Electronics,9,5.27,1,1,45.99
2138,2023-03-10,India,Tablet,Organic Search,Sports,2,6.77,1,0,0.0
2139,2024-07-25,USA,Mobile,Organic Search,Beauty,11,4.24,1,1,84.42
2140,2023-09-30,Canada,Mobile,Organic Search,Fashion,8,3.96,1,0,0.0
2141,2023-03-22,Australia,Desktop,Referral,Sports,2,6.55,1,0,0.0
2142,2023-11-08,UK,Desktop,Paid Ads,Books,4,9.05,1,1,78.91
2143,2024-02-26,Australia,Desktop,Paid Ads,Electronics,7,5.93,0,0,0.0
2144,2024-03-13,UK,Mobile,Organic Search,Fashion,5,4.47,0,1,88.93
2145,2024-09-11,Australia,Desktop,Paid Ads,Beauty,4,7.03,0,0,0.0
2146,2024-03-04,USA,Mobile,Email,Sports,6,7.1,1,0,0.0
2147,2023-12-14,Germany,Mobile,Email,Fashion,5,5.58,0,0,0.0
2148,2024-06-08,USA,Tablet,Email,Fashion,1,5.78,1,1,82.6
2149,2023-01-19,Germany,Desktop,Paid Ads,Beauty,5,8.65,0,0,0.0
2150,2024-05-15,Australia,Mobile,Direct,Home,4,6.32,1,1,147.65
2151,2024-08-31,UK,Mobile,Social Media,Fashion,11,6.89,1,0,0.0
2152,2023-06-19,India,Tablet,Referral,Electronics,3,6.55,1,1,62.49
2153,2024-06-09,UK,Mobile,Organic Search,Beauty,10,7.62,0,1,73.3
2154,2024-09-02,Germany,Desktop,Paid Ads,Home,10,6.19,0,1,43.02
2155,2024-07-04,USA,Desktop,Referral,Fashion,6,8.72,1,0,0.0
2156,2023-06-05,Australia,Tablet,Paid Ads,Sports,7,7.62,0,0,0.0
2157,2023-07-08,Canada,Mobile,Organic Search,Beauty,5,6.16,0,0,0.0
2158,2023-12-06,Canada,Desktop,Paid Ads,Sports,5,8.9,0,0,0.0
2159,2023-06-28,Germany,Desktop,Social Media,Electronics,7,5.44,1,1,60.34
2160,2023-01-20,Australia,Desktop,Direct,Fashion,5,7.55,0,0,0.0
2161,2023-01-28,USA,Desktop,Email,Sports,6,5.12,0,0,0.0
2162,2024-03-28,USA,Tablet,Paid Ads,Sports,10,5.74,1,1,109.17
2163,2023-06-26,India,Desktop,Organic Search,Electronics,6,6.53,1,0,0.0
2164,2024-05-01,Germany,Tablet,Referral,Electronics,1,7.82,1,0,0.0
2165,2024-02-08,Germany,Tablet,Email,Beauty,10,6.69,0,1,13.96
2166,2024-12-14,Australia,Mobile,Email,Beauty,10,6.13,0,0,0.0
2167,2024-03-12,USA,Mobile,Referral,Electronics,7,8.05,1,0,0.0
2168,2024-05-14,Australia,Tablet,Email,Fashion,7,6.6,1,0,0.0
2169,2023-07-01,USA,Desktop,Social Media,Fashion,6,6.64,1,0,0.0
2170,2024-08-31,Australia,Mobile,Organic Search,Beauty,7,5.44,1,1,61.85
2171,2023-05-09,Australia,Desktop,Paid Ads,Books,6,4.03,1,0,0.0
2172,2023-08-13,Germany,Tablet,Direct,Sports,8,7.25,0,1,69.93
2173,2024-12-15,India,Desktop,Email,Fashion,10,4.32,1,1,144.71
2174,2024-08-01,Australia,Desktop,Paid Ads,Home,7,6.16,1,0,0.0
2175,2024-02-04,Australia,Desktop,Direct,Books,7,6.62,0,1,27.31
2176,2023-02-15,India,Tablet,Organic Search,Beauty,7,6.83,0,0,0.0
2177,2023-10-01,Australia,Desktop,Referral,Electronics,6,11.69,0,1,99.59
2178,2024-12-01,UK,Desktop,Social Media,Books,6,7.45,1,1,172.17
2179,2024-07-04,Canada,Tablet,Referral,Fashion,4,3.88,0,0,0.0
2180,2024-04-29,Australia,Mobile,Referral,Home,4,6.05,0,0,0.0
2181,2024-12-27,Australia,Mobile,Referral,Books,6,6.28,0,0,0.0
2182,2023-01-31,UK,Mobile,Organic Search,Beauty,10,6.73,0,1,337.52
2183,2023-06-28,UK,Desktop,Referral,Electronics,3,6.27,1,0,0.0
2184,2024-12-02,UK,Desktop,Paid Ads,Books,5,7.45,0,0,0.0
2185,2023-10-20,Canada,Tablet,Organic Search,Sports,8,4.33,1,1,41.21
2186,2023-06-12,Australia,Mobile,Paid Ads,Home,4,9.98,0,1,143.58
2187,2024-11-28,USA,Tablet,Organic Search,Books,4,1.11,0,0,0.0
2188,2024-05-04,Germany,Tablet,Referral,Books,6,4.03,0,1,52.01
2189,2023-10-21,USA,Tablet,Paid Ads,Home,7,5.9,1,0,0.0
2190,2023-01-19,UK,Desktop,Referral,Books,7,5.77,0,1,87.02
2191,2023-03-23,Germany,Desktop,Organic Search,Electronics,3,3.4,0,0,0.0
2192,2024-12-04,UK,Desktop,Email,Beauty,5,7.71,0,1,161.98
2193,2024-03-24,Canada,Tablet,Organic Search,Beauty,6,2.96,0,0,0.0
2194,2023-01-23,Australia,Tablet,Direct,Sports,9,4.3,0,0,0.0
2195,2023-12-11,UK,Desktop,Referral,Home,10,6.39,1,0,0.0
2196,2023-02-05,Australia,Tablet,Organic Search,Fashion,3,6.89,0,0,0.0
2197,2024-10-28,Germany,Mobile,Organic Search,Beauty,2,3.5,1,0,0.0
2198,2023-12-07,USA,Desktop,Organic Search,Electronics,6,6.01,0,0,0.0
2199,2024-04-23,USA,Desktop,Organic Search,Books,8,8.04,0,0,0.0
2200,2023-01-14,USA,Desktop,Paid Ads,Fashion,7,5.31,0,0,0.0
2201,2024-05-08,Canada,Tablet,Organic Search,Home,11,4.86,1,0,0.0
2202,2023-08-17,Germany,Tablet,Referral,Fashion,8,10.1,0,0,0.0
2203,2024-01-04,Germany,Desktop,Email,Beauty,8,8.55,1,0,0.0
2204,2024-01-21,Australia,Tablet,Organic Search,Home,5,4.37,0,1,36.41
2205,2024-03-09,USA,Mobile,Organic Search,Fashion,8,5.92,1,1,91.86
2206,2024-12-15,Canada,Tablet,Social Media,Beauty,3,1.95,1,0,0.0
2207,2023-02-02,Canada,Desktop,Direct,Books,4,7.93,0,0,0.0
2208,2023-06-05,UK,Desktop,Referral,Books,5,8.14,0,0,0.0
2209,2024-10-27,Australia,Tablet,Referral,Beauty,5,6.87,0,1,50.0
2210,2023-02-07,Germany,Desktop,Referral,Fashion,5,5.02,0,0,0.0
2211,2023-08-01,UK,Mobile,Social Media,Fashion,5,4.24,1,0,0.0
2212,2024-07-03,Germany,Desktop,Social Media,Electronics,5,6.92,0,1,58.42
2213,2024-07-17,USA,Desktop,Social Media,Beauty,5,6.76,0,0,0.0
2214,2023-12-09,USA,Tablet,Paid Ads,Books,4,3.9,1,0,0.0
2215,2023-07-01,Canada,Desktop,Paid Ads,Fashion,1,6.47,1,0,0.0
2216,2023-11-11,Australia,Tablet,Direct,Fashion,8,6.67,1,0,0.0
2217,2023-06-15,USA,Mobile,Organic Search,Electronics,5,5.39,1,0,0.0
2218,2023-08-27,UK,Tablet,Paid Ads,Beauty,6,7.23,1,1,23.69
2219,2024-05-05,UK,Desktop,Paid Ads,Fashion,7,6.64,0,0,0.0
2220,2024-10-12,Canada,Tablet,Organic Search,Books,9,9.14,0,0,0.0
2221,2023-05-02,UK,Desktop,Paid Ads,Home,7,4.52,0,1,122.19
2222,2023-03-10,Germany,Tablet,Paid Ads,Sports,4,2.09,1,1,70.83
2223,2023-05-01,UK,Mobile,Organic Search,Beauty,6,6.69,0,0,0.0
2224,2023-08-28,Germany,Mobile,Email,Home,5,7.69,1,1,95.18
2225,2023-12-04,USA,Mobile,Direct,Sports,7,5.6,1,0,0.0
2226,2023-08-15,Canada,Desktop,Direct,Books,5,9.42,0,0,0.0
2227,2023-01-31,UK,Desktop,Social Media,Sports,4,3.38,1,0,0.0
2228,2024-04-19,Australia,Mobile,Referral,Books,7,6.73,0,0,0.0
2229,2024-03-09,Germany,Desktop,Direct,Electronics,5,8.53,1,0,0.0
2230,2024-11-25,Australia,Desktop,Organic Search,Fashion,9,11.45,1,1,168.49
2231,2023-12-13,Australia,Tablet,Organic Search,Home,5,8.5,1,0,0.0
2232,2023-01-30,India,Desktop,Referral,Fashion,7,8.63,0,1,85.57
2233,2024-07-29,Germany,Desktop,Organic Search,Home,5,7.34,0,0,0.0
2234,2023-07-25,India,Tablet,Direct,Fashion,6,2.14,0,0,0.0
2235,2024-02-19,Canada,Tablet,Paid Ads,Home,5,3.04,0,0,0.0
2236,2024-02-06,USA,Mobile,Organic Search,Sports,9,6.31,1,1,192.34
2237,2024-11-12,Germany,Tablet,Direct,Electronics,2,6.44,0,1,115.86
2238,2023-09-17,Canada,Desktop,Paid Ads,Beauty,9,2.62,1,0,0.0
2239,2023-01-04,UK,Tablet,Referral,Sports,8,4.47,0,0,0.0
2240,2024-08-08,India,Tablet,Social Media,Beauty,7,4.19,1,0,0.0
2241,2023-02-07,USA,Tablet,Email,Home,4,6.35,1,0,0.0
2242,2023-02-05,Germany,Desktop,Organic Search,Home,5,6.69,0,0,0.0
2243,2023-08-16,UK,Desktop,Social Media,Beauty,9,5.63,0,1,24.63
2244,2023-05-24,Canada,Mobile,Paid Ads,Books,6,6.91,1,1,154.0
2245,2023-11-25,Germany,Tablet,Email,Beauty,9,7.72,1,0,0.0
2246,2024-06-02,UK,Mobile,Direct,Beauty,3,7.39,0,0,0.0
2247,2024-03-08,Australia,Desktop,Paid Ads,Sports,4,10.82,0,0,0.0
2248,2024-03-21,Canada,Mobile,Paid Ads,Fashion,7,4.23,1,0,0.0
2249,2024-11-12,UK,Desktop,Referral,Home,10,6.59,1,0,0.0
2250,2024-04-07,India,Tablet,Email,Electronics,6,7.21,1,1,198.32
2251,2023-02-12,India,Desktop,Direct,Home,7,5.1,1,1,70.23
2252,2024-08-12,Germany,Mobile,Referral,Beauty,2,7.15,0,1,37.68
2253,2024-12-07,Australia,Tablet,Paid Ads,Fashion,8,6.81,1,1,151.83
2254,2023-06-17,USA,Desktop,Social Media,Sports,12,8.31,0,1,60.5
2255,2024-06-02,Germany,Mobile,Social Media,Sports,7,7.73,0,0,0.0
2256,2023-07-26,UK,Desktop,Referral,Books,4,7.35,1,1,64.08
2257,2024-01-16,Germany,Mobile,Organic Search,Electronics,10,2.25,0,0,0.0
2258,2023-09-23,USA,Desktop,Social Media,Books,3,3.6,1,1,6.6
2259,2024-07-23,Australia,Desktop,Organic Search,Books,5,2.91,0,0,0.0
2260,2024-01-08,Australia,Desktop,Email,Fashion,6,3.34,0,1,77.31
2261,2023-07-27,Germany,Tablet,Direct,Fashion,7,9.02,0,0,0.0
2262,2024-02-19,India,Mobile,Social Media,Beauty,5,7.34,0,1,43.65
2263,2024-09-09,India,Tablet,Direct,Home,6,5.94,0,1,36.92
2264,2023-12-23,Canada,Desktop,Referral,Beauty,4,6.22,1,0,0.0
2265,2024-05-26,UK,Tablet,Direct,Beauty,4,4.77,1,0,0.0
2266,2023-06-22,Australia,Mobile,Social Media,Sports,7,7.75,0,1,82.43
2267,2024-04-03,Australia,Tablet,Organic Search,Home,4,7.22,0,0,0.0
2268,2023-06-21,USA,Tablet,Organic Search,Fashion,4,6.19,0,0,0.0
2269,2024-06-21,UK,Desktop,Direct,Fashion,10,9.27,1,1,4.81
2270,2023-04-28,UK,Mobile,Organic Search,Home,4,8.37,1,0,0.0
2271,2024-05-29,UK,Desktop,Direct,Home,12,8.69,0,1,35.1
2272,2024-07-02,India,Desktop,Social Media,Sports,7,5.86,0,0,0.0
2273,2024-04-10,Australia,Mobile,Referral,Fashion,6,7.38,0,0,0.0
2274,2023-05-15,Australia,Mobile,Organic Search,Sports,6,3.41,1,1,29.73
2275,2024-11-11,USA,Tablet,Social Media,Home,4,2.98,1,0,0.0
2276,2024-04-20,Australia,Desktop,Social Media,Books,8,5.1,0,1,171.52
2277,2024-03-15,Australia,Tablet,Social Media,Electronics,8,8.0,0,0,0.0
2278,2023-08-23,Canada,Tablet,Social Media,Fashion,10,4.95,1,1,79.23
2279,2023-02-02,India,Mobile,Referral,Home,4,8.99,1,1,16.44
2280,2024-03-29,UK,Desktop,Email,Home,6,6.84,1,0,0.0
2281,2023-11-24,USA,Mobile,Paid Ads,Fashion,7,4.96,0,0,0.0
2282,2024-01-13,Canada,Mobile,Paid Ads,Sports,6,6.45,0,1,92.91
2283,2023-11-12,Canada,Tablet,Referral,Sports,4,5.52,0,0,0.0
2284,2024-12-06,Australia,Tablet,Direct,Electronics,5,7.16,1,0,0.0
2285,2024-01-02,Germany,Desktop,Organic Search,Electronics,5,2.55,0,0,0.0
2286,2024-01-17,USA,Mobile,Email,Home,3,4.2,0,0,0.0
2287,2023-07-11,UK,Tablet,Social Media,Fashion,6,7.26,1,0,0.0
2288,2024-05-18,Germany,Tablet,Referral,Home,6,5.21,0,1,78.34
2289,2023-04-15,USA,Tablet,Social Media,Electronics,7,3.81,1,0,0.0
2290,2024-06-01,Australia,Mobile,Paid Ads,Fashion,7,5.73,0,0,0.0
2291,2023-03-22,Australia,Mobile,Direct,Fashion,6,7.57,1,1,41.46
2292,2023-12-25,UK,Mobile,Paid Ads,Fashion,9,4.06,1,1,7.07
2293,2023-04-05,India,Desktop,Direct,Electronics,7,4.45,1,0,0.0
2294,2023-08-25,India,Mobile,Email,Beauty,3,10.29,0,0,0.0
2295,2024-02-01,India,Mobile,Organic Search,Electronics,3,6.21,0,0,0.0
2296,2023-04-27,Australia,Tablet,Referral,Electronics,8,4.58,1,1,149.24
2297,2024-10-12,Germany,Mobile,Social Media,Electronics,3,4.19,1,1,38.08
2298,2024-12-05,India,Desktop,Direct,Electronics,5,6.01,0,0,0.0
2299,2023-04-25,India,Mobile,Referral,Fashion,7,6.86,0,0,0.0
2300,2023-09-09,Canada,Mobile,Paid Ads,Books,6,6.39,1,1,16.47
2301,2023-05-06,UK,Mobile,Organic Search,Fashion,6,6.58,0,0,0.0
2302,2024-11-10,Australia,Desktop,Referral,Home,8,5.66,0,0,0.0
2303,2024-04-05,UK,Mobile,Referral,Books,7,6.78,0,0,0.0
2304,2024-08-08,Canada,Mobile,Referral,Sports,6,8.58,1,1,17.44
2305,2024-04-29,India,Mobile,Referral,Electronics,3,5.56,1,0,0.0
2306,2024-11-20,Canada,Mobile,Direct,Fashion,5,6.52,0,1,134.57
2307,2024-12-12,UK,Mobile,Referral,Electronics,10,6.68,1,1,57.48
2308,2023-09-17,Australia,Mobile,Paid Ads,Sports,8,7.5,1,1,13.41
2309,2023-06-29,Australia,Desktop,Social Media,Books,3,4.66,1,1,176.17
2310,2023-04-12,Canada,Mobile,Email,Books,5,4.36,0,0,0.0
2311,2024-11-07,India,Mobile,Social Media,Beauty,12,6.68,1,1,40.18
2312,2023-03-28,Germany,Mobile,Referral,Fashion,7,5.56,0,0,0.0
2313,2023-09-17,Germany,Mobile,Social Media,Electronics,9,5.62,1,1,101.68
2314,2024-06-11,Germany,Mobile,Referral,Fashion,7,3.97,0,0,0.0
2315,2023-12-09,Germany,Desktop,Direct,Home,6,5.5,1,0,0.0
2316,2023-08-08,Canada,Tablet,Organic Search,Electronics,11,1.37,1,1,38.13
2317,2024-09-03,UK,Desktop,Organic Search,Beauty,8,7.63,0,0,0.0
2318,2024-07-09,UK,Desktop,Referral,Books,4,7.95,1,0,0.0
2319,2024-08-05,UK,Tablet,Email,Fashion,5,2.15,1,0,0.0
2320,2023-04-10,Canada,Desktop,Social Media,Beauty,4,7.23,1,1,82.86
2321,2024-09-15,USA,Mobile,Email,Books,7,6.37,1,0,0.0
2322,2024-10-25,UK,Mobile,Organic Search,Books,6,6.13,0,1,19.8
2323,2023-11-24,Germany,Tablet,Organic Search,Beauty,7,6.93,1,0,0.0
2324,2024-07-21,Germany,Tablet,Direct,Books,9,5.25,0,0,0.0
2325,2024-10-28,India,Mobile,Paid Ads,Beauty,3,4.84,0,0,0.0
2326,2023-12-22,Germany,Tablet,Referral,Electronics,2,5.77,0,0,0.0
2327,2024-07-21,Australia,Mobile,Organic Search,Home,10,4.67,1,1,42.54
2328,2024-09-30,USA,Desktop,Paid Ads,Sports,8,4.23,0,0,0.0
2329,2024-09-27,Germany,Mobile,Paid Ads,Beauty,9,7.91,1,1,88.77
2330,2023-07-27,Australia,Desktop,Social Media,Books,8,7.85,0,0,0.0
2331,2023-10-12,Canada,Tablet,Social Media,Books,7,5.47,1,0,0.0
2332,2024-09-06,Germany,Desktop,Email,Books,10,6.66,0,0,0.0
2333,2023-11-23,Canada,Desktop,Email,Sports,4,1.55,1,0,0.0
2334,2023-07-28,UK,Mobile,Email,Electronics,8,8.08,1,0,0.0
2335,2023-02-11,India,Desktop,Email,Beauty,6,9.25,1,1,123.24
2336,2023-09-05,USA,Tablet,Paid Ads,Electronics,7,5.58,0,0,0.0
2337,2023-01-31,India,Tablet,Organic Search,Electronics,5,7.51,1,1,71.82
2338,2024-09-21,Germany,Tablet,Organic Search,Fashion,6,7.49,0,0,0.0
2339,2023-08-14,Germany,Tablet,Direct,Home,6,7.36,0,0,0.0
2340,2024-02-08,USA,Desktop,Referral,Sports,4,7.8,0,0,0.0
2341,2023-10-08,India,Mobile,Direct,Sports,4,6.96,0,0,0.0
2342,2024-10-13,Germany,Desktop,Paid Ads,Home,4,5.76,0,1,54.67
2343,2023-07-03,Australia,Desktop,Email,Sports,2,5.44,0,0,0.0
2344,2023-09-09,UK,Tablet,Social Media,Sports,6,8.64,0,0,0.0
2345,2024-03-01,Canada,Mobile,Organic Search,Beauty,4,5.33,0,0,0.0
2346,2023-11-27,India,Desktop,Email,Home,3,7.1,1,0,0.0
2347,2024-06-14,Germany,Desktop,Email,Electronics,7,6.64,1,1,57.67
2348,2024-06-29,India,Mobile,Referral,Books,8,3.69,0,0,0.0
2349,2024-12-05,UK,Tablet,Paid Ads,Beauty,7,3.68,0,0,0.0
2350,2024-05-31,Germany,Mobile,Social Media,Books,5,8.32,1,0,0.0
2351,2023-02-28,Germany,Desktop,Organic Search,Sports,8,8.75,0,1,60.7
2352,2023-08-16,Australia,Desktop,Direct,Sports,6,5.88,0,0,0.0
2353,2023-08-03,Australia,Tablet,Referral,Beauty,4,5.52,0,0,0.0
2354,2024-12-16,Germany,Tablet,Paid Ads,Sports,4,2.25,0,1,50.64
2355,2023-12-19,India,Desktop,Social Media,Beauty,5,5.83,1,0,0.0
2356,2024-01-19,Canada,Desktop,Referral,Books,4,5.58,0,0,0.0
2357,2024-08-17,UK,Desktop,Social Media,Electronics,4,5.26,0,1,391.54
2358,2024-09-09,India,Tablet,Organic Search,Fashion,5,7.44,0,1,31.02
2359,2024-01-14,UK,Desktop,Direct,Sports,8,7.08,0,1,74.84
2360,2024-07-11,India,Tablet,Social Media,Beauty,2,5.95,0,0,0.0
2361,2024-09-19,India,Desktop,Social Media,Home,3,5.99,1,0,0.0
2362,2024-06-01,Germany,Desktop,Organic Search,Books,6,8.33,1,1,108.62
2363,2024-09-09,USA,Mobile,Paid Ads,Books,5,9.59,0,0,0.0
2364,2023-03-01,UK,Tablet,Organic Search,Books,7,4.91,0,0,0.0
2365,2023-06-24,India,Desktop,Organic Search,Home,6,6.08,1,0,0.0
2366,2023-04-13,USA,Mobile,Referral,Home,7,6.62,0,0,0.0
2367,2024-03-29,India,Desktop,Direct,Beauty,6,5.04,1,1,22.8
2368,2024-05-01,Canada,Tablet,Email,Home,3,5.02,0,1,187.93
2369,2023-10-25,India,Tablet,Email,Sports,6,4.7,1,0,0.0
2370,2024-02-09,India,Desktop,Email,Sports,7,5.91,1,0,0.0
2371,2024-03-30,Germany,Desktop,Referral,Electronics,8,2.16,0,1,66.09
2372,2023-08-28,Germany,Mobile,Direct,Books,9,8.81,0,1,183.19
2373,2023-04-09,USA,Desktop,Email,Sports,4,4.43,1,0,0.0
2374,2023-06-04,Australia,Desktop,Paid Ads,Sports,8,7.6,1,0,0.0
2375,2023-08-31,UK,Desktop,Email,Fashion,6,5.57,1,1,26.25
2376,2024-01-29,Germany,Tablet,Organic Search,Sports,7,4.34,1,1,58.73
2377,2023-07-12,USA,Desktop,Social Media,Electronics,9,4.69,0,1,91.08
2378,2024-10-20,UK,Tablet,Email,Fashion,7,1.76,0,0,0.0
2379,2023-01-01,Canada,Tablet,Organic Search,Books,5,5.53,1,0,0.0
2380,2023-07-26,Canada,Mobile,Referral,Home,6,7.65,1,0,0.0
2381,2024-06-10,UK,Mobile,Referral,Sports,5,6.43,0,1,125.47
2382,2024-02-26,Germany,Desktop,Paid Ads,Home,3,6.97,0,1,104.96
2383,2023-01-01,India,Tablet,Social Media,Sports,5,5.72,0,0,0.0
2384,2024-02-07,UK,Desktop,Direct,Sports,9,9.53,0,0,0.0
